 oidref |                 id                 
16634640|"NAME GR* 42A"                      
16634641|"Gaia DR3 5014282135198512640"      
16634641|"NAME GR* 42B"                      
17329337|"Gaia DR3 4043967315735905536"      
17329337|"NAME Romanov V1"                   
17639789|"NAME COCONUTS-3A"                  
17639789|"Gaia DR3 5721660190839279872"      
17739090|"Gaia DR3 2345403544957726080"      
17739090|"NAME GR* 20A"                      
17739091|"Gaia DR3 2345403544957302272"      
17739091|"NAME GR* 20B"                      
17761048|"Gaia DR3 3895876671408042496"      
17761048|"NAME StM 162A"                     
17761264|"Gaia DR3 3895876671408042368"      
17761264|"NAME StM 162B"                     
17768932|"Gaia DR3 228878193031126784"       
17768932|"NAME Lan 526A"                     
17769006|"Gaia DR3 228878188729517440"       
17769006|"NAME Lan 526B"                     
17769487|"Gaia DR3 5616553300192230272"      
17769487|"NAME SPH 4-South"                  
17905859|"Gaia DR3 5034877053138566272"      
17905859|"NAME [PS78] 104A"                  
17905860|"Gaia DR3 5034877053138238848"      
17905860|"NAME [PS78] 104B"                  
17921367|"Gaia DR3 4662023211252531456"      
17921367|"NAME [MPM2018] NGC 1818 15"        
17921388|"Gaia DR3 4662023383074211456"      
17921388|"NAME [MPM2018] NGC 1818 16"        
18105756|"Gaia DR3 1760020118353930752"      
18105756|"NAME HD 201096BC"                  
18624059|"Gaia DR3 5995219302307635712"      
18624059|"NAME Sz 128A"                      
18624223|"Gaia DR3 5995219302317541120"      
18624223|"NAME Sz 128B"                      
18646583|"Gaia DR3 1730803581854622592"      
18646583|"NAME HD 198706AB"                  
18690153|"Gaia DR3 6104105175751442560"      
18690153|"NAME HD 126622AB"                  
18819386|"Gaia DR3 5437019136030189952"      
18819386|"NAME HD 82238BC"                   
18892880|"Gaia DR3 1356673486115493632"      
18892880|"NAME BD+43 2646AB"                 
18893250|"Gaia DR3 3653383779948591360"      
18893250|"NAME UGP 352A"                     
18893251|"Gaia DR3 3653383779949175808"      
18893251|"NAME UGP 352B"                     
19023202|"NAME TOI-2193B"                    
19023202|"Gaia DR3 6373308503181838080"      
19037954|"NAME VVV-WIT-08"                   
19037954|"Gaia DR3 4044152029396602880"      
19037955|"NAME VVV-WIT-10"                   
19037955|"Gaia DR3 5876552066041521024"      
19037956|"NAME VVV-WIT-11"                   
19037956|"Gaia DR3 5974812366541771520"      
19265139|"Gaia DR3 1658968059093995136"      
19265139|"NAME StM 187A"                     
19265140|"Gaia DR3 1658968054798747008"      
19265140|"NAME StM 187B"                     
20059662|"NAME IRAS 02103+7621B"             
20059662|"NAME [OKS98] HA 6 N"               
20059662|"Gaia DR3 561016844477896064"       
22822208|"Gaia DR3 5177701341547928960"      
22822208|"NAME PB 9206A"                     
22822209|"Gaia DR3 5177701345842473600"      
22822209|"NAME PB 9206B"                     
22822210|"Gaia DR3 2655842780382859264"      
22822210|"NAME PB 5190A"                     
22822211|"Gaia DR3 2655842784677866752"      
22822211|"NAME PB 5190B"                     
22822465|"Gaia DR3 2666814291520865024"      
22822465|"NAME PHL 4947A"                    
22822466|"Gaia DR3 2666814295815859968"      
22822466|"NAME PHL 4947B"                    
22827868|"Gaia DR3 2780244996283143424"      
22827868|"NAME PHL 2888A"                    
22827917|"Gaia DR3 2780245000578632960"      
22827917|"NAME PHL 2888B"                    
22856806|"Gaia DR3 769201880773377920"       
22856806|"NAME CSO 1218B"                    
22935437|"NAME PMMR 208B"                    
22935437|"Gaia DR3 4686589152855327360"      
22935438|"Gaia DR3 4686589152855989376"      
22935438|"NAME PMMR 208A"                    
3256    |"Gaia DR3 1960066225988786048"      
3256    |"NAME BL Lac"                       
8809    |"Gaia DR3 398030875774246656"       
8809    |"HIP   6411"                        
8809    |"NAME Adhil"                        
9999    |"HIP   9640"                        
9999    |"NAME Almach"                       
10707   |"Gaia DR3 337940224558062080"       
10707   |"NAME TAV 0226+39"                  
13305   |"Gaia DR3 1872848840517588736"      
13305   |"NAME Anon Cyg"                     
15275   |"Gaia DR3 1966874711229398656"      
15275   |"NAME Schmidt's Nova Cygni"         
17572   |"Gaia DR3 1962153854973972096"      
17572   |"NAME Taika"                        
27546   |"Gaia DR3 340028235795364864"       
27546   |"HIP  12191"                        
27546   |"NAME Buna"                         
29279   |"Gaia DR3 143652710294349696"       
29279   |"HIP  13879"                        
29279   |"NAME Gorgonea Secunda"             
29364   |"Gaia DR3 142853330981747328"       
29364   |"HIP  14354"                        
29364   |"NAME Gorgonea Tertia"              
30310   |"Gaia DR3 2064671253991921408"      
30310   |"NAME WR 147 NIR"                   
32957   |"Gaia DR3 1971596598283815296"      
32957   |"NAME Calar Alto 1"                 
46476   |"Gaia DR3 400600262650253184"       
46476   |"NAME NC 4"                         
47488   |"HIP   7607"                        
47488   |"NAME Nembus"                       
47923   |"Gaia DR3 354762791118252288"       
47923   |"NAME NC 11"                        
47924   |"Gaia DR3 353141694365950848"       
47924   |"NAME NC 10"                        
51273   |"HIP  14817"                        
51273   |"NAME Gorgonea Quarta"              
51431   |"HIP  14576"                        
51431   |"NAME Algol"                        
51431   |"NAME Algol B"                      
51431   |"NAME Algol C"                      
51431   |"NAME Algol A"                      
52326   |"Gaia DR3 2061448619780253312"      
52326   |"NAME [MMJ54] 5"                    
52992   |"Gaia DR3 2067518817314952576"      
52992   |"NAME SADR"                         
52992   |"HIP 100453"                        
53072   |"Gaia DR3 2061463669348059264"      
53072   |"NAME HD 193702AB"                  
54059   |"Gaia DR3 2067845887660714880"      
54059   |"NAME VI Cyg 2"                     
54059   |"NAME Cyg OB2 2"                    
54069   |"Gaia DR3 2067888218857234304"      
54069   |"NAME VI Cyg 11"                    
54069   |"NAME Cyg OB2 11"                   
54082   |"Gaia DR3 2067835682818357376"      
54082   |"NAME VI Cyg 4"                     
54082   |"NAME Cyg OB2 4"                    
54084   |"Gaia DR3 2067784619950644480"      
54084   |"NAME VI Cyg 8B"                    
54084   |"NAME Cyg OB2 8B"                   
54145   |"Gaia DR3 2067878318954379008"      
54145   |"NAME Cyg OB2 IRS 7"                
54145   |"NAME VI Cygni IRS 7"               
54151   |"Gaia DR3 2067837263366481536"      
54151   |"NAME Cyg OB2 21"                   
54318   |"Gaia DR3 2067835682818358400"      
54318   |"NAME Cyg OB2 4 B"                  
54319   |"Gaia DR3 2067835678524562944"      
54319   |"NAME Cyg OB2 4 C"                  
54327   |"Gaia DR3 2067785070923661440"      
54327   |"NAME VI Cyg 23"                    
54327   |"NAME Cyg OB2 23"                   
54497   |"NAME Cyg OB2 8"                    
54497   |"NAME VI Cyg 8"                     
54497   |"HIP 101425"                        
54497   |"Gaia DR3 2067784624247057920"      
54497   |"NAME VI Cyg 8A"                    
54497   |"NAME Cyg OB2 8A"                   
55252   |"Gaia DR3 2067928660269306496"      
55252   |"NAME VI Cyg 10"                    
55252   |"NAME Cyg OB2 10"                   
55253   |"Gaia DR3 2067833243277076864"      
55253   |"NAME VI Cyg 6"                     
55253   |"NAME Cyg OB2 6"                    
56206   |"Gaia DR3 2067766757181346560"      
56206   |"NAME Tadpole Nebula"               
56225   |"Gaia DR3 2067826062091598976"      
56225   |"NAME VI Cyg 3"                     
56225   |"NAME Cyg OB2 3"                    
57393   |"Gaia DR3 2067785070923663104"      
57393   |"NAME VI Cyg 7"                     
57393   |"NAME Cyg OB2 7"                    
57663   |"Gaia DR3 2067833204620693632"      
57663   |"NAME VI Cyg 16"                    
57663   |"NAME Cyg OB2 16"                   
57715   |"Gaia DR3 2067784246289931776"      
57715   |"NAME VI Cyg 8C"                    
57715   |"NAME Ass Cyg OB"                   
57715   |"NAME Cyg OB2 8C"                   
57716   |"Gaia DR3 2067783623515353728"      
57716   |"HIP 101419"                        
57716   |"NAME VI Cyg 9"                     
57716   |"NAME Cyg OB2 9"                    
76665   |"Gaia DR3 2002212087238591488"      
76665   |"NAME PKD 2233+5227"                
81935   |"HIP   2920"                        
81935   |"NAME Fulu"                         
84066   |"Gaia DR3 406328443354164480"       
84066   |"NAME Barbell Nebula"               
84066   |"NAME Cork Nebula"                  
84066   |"NAME Little Dumbbell Nebula"       
84372   |"Gaia DR3 359524123144363648"       
84372   |"NAME NC 7"                         
86941   |"Gaia DR3 433103132037681536"       
86941   |"HIP  14668"                        
86941   |"NAME Misam"                        
86962   |"Gaia DR3 433945117425239424"       
86962   |"NAME TOA V12"                      
88203   |"Gaia DR3 239434879043110784"       
88203   |"NAME NVSS J0320+4136"              
89380   |"Gaia DR3 239421714972514688"       
89380   |"NAME Per A"                        
89380   |"NAME Perseus A"                    
90980   |"NAME OKM2018 SWIFT J2007.6+4052"   
90980   |"Gaia DR3 2074117703848457728"      
91001   |"NAME I20126N"                      
91001   |"Gaia DR3 2062619427869074560"      
92338   |"HIP 102098"                        
92338   |"NAME Deneb"                        
93722   |"Gaia DR3 2166551894049572352"      
93722   |"NAME Teutsch GN J2046.3+4624"      
95426   |"Gaia DR3 2169206909690234368"      
95426   |"NAME LSR2-1471"                    
96680   |"HIP 107136"                        
96680   |"NAME Azelfafage"                   
99942   |"Gaia DR3 2006223346176472320"      
99942   |"NAME [W76c] A 33"                  
101981  |"Gaia DR3 2003845308681117824"      
101981  |"HIP 112247"                        
101981  |"NAME Babcock's Star"               
106481  |"Gaia DR3 418551920284673408"       
106481  |"HIP   3179"                        
106481  |"NAME Schedar"                      
106647  |"Gaia DR3 425040000962559616"       
106647  |"HIP   3821"                        
106647  |"NAME Achird"                       
117572  |"Gaia DR3 2170489352564486912"      
117572  |"NAME HH 381 IRS"                   
118066  |"Gaia DR3 2168758274592719616"      
118066  |"NAME LkHA 324SE"                   
120049  |"Gaia DR3 2177724310884924288"      
120049  |"NAME SH 2-128 IRS 1"               
126575  |"Gaia DR3 2015382965227811328"      
126575  |"NAME PN LDu 12"                    
128030  |"Gaia DR3 1999551612692096128"      
128030  |"NAME Krios"                        
128031  |"Gaia DR3 1999550886837136640"      
128031  |"NAME Kronos"                       
129059  |"Gaia DR3 423018377034969216"       
129059  |"HIP    746"                        
129059  |"NAME Caph"                         
129083  |"Gaia DR3 429210826523697152"       
129083  |"NAME LS I +60 90B"                 
129112  |"Gaia DR3 429366957177244544"       
129112  |"NAME LS I +60 78A"                 
129113  |"Gaia DR3 429366957178085376"       
129113  |"NAME LS I +60 78B"                 
130230  |"Gaia DR3 428909285459943168"       
130230  |"NAME LS I +60 100A"                
132366  |"Gaia DR3 425940947659705600"       
132366  |"HIP   4422"                        
132366  |"NAME Castula"                      
133266  |"Gaia DR3 426157654521220352"       
133266  |"NAME TOA V8"                       
153408  |"Gaia DR3 2084399378821550720"      
153408  |"NAME NC 88"                        
157494  |"Gaia DR3 2202630001603369856"      
157494  |"NAME Herschel's Garnet Star"       
157494  |"NAME Erakis"                       
157494  |"HIP 107259"                        
158405  |"Gaia DR3 2178253687063658112"      
158405  |"NAME IC 1396 East"                 
160302  |"Gaia DR3 2207263274868960256"      
160302  |"NAME Persson's star"               
162537  |"Gaia DR3 2014957518643220992"      
162537  |"NAME NGC 7538 IRS 2"               
168281  |"Gaia DR3 510204838759030144"       
168281  |"HIP   6686"                        
168281  |"NAME Ruchbah"                      
168427  |"Gaia DR3 511285796125754368"       
168427  |"NAME Espin 1181"                   
169444  |"NAME OKM2018 SWIFT J0147.1+6138"   
169444  |"Gaia DR3 511220031584305536"       
171110  |"Gaia DR3 507627269958891136"       
171110  |"NAME Lo 1"                         
172066  |"Gaia DR3 507091468498754816"       
172066  |"NAME Q 1992/049"                   
173544  |"Gaia DR3 458558784733311232"       
173544  |"NAME H PER1166"                    
178570  |"HIP  13268"                        
178570  |"NAME Miram"                        
180100  |"HIP  15863"                        
180100  |"NAME Mirfak"                       
194918  |"HIP  97165"                        
194918  |"NAME Fawaris"                      
195253  |"Gaia DR3 2085926905406088832"      
195253  |"NAME NC 87"                        
195677  |"Gaia DR3 2085698383089146624"      
195677  |"NAME Patchick GN J1957.0+4735"     
196829  |"Gaia DR3 2183412801781459200"      
196829  |"NAME NC 89"                        
198235  |"HIP 104642"                        
198235  |"NAME PN Ou 4"                      
200954  |"HIP 108917"                        
200954  |"NAME Kurhah"                       
202807  |"Gaia DR3 2209820635835839360"      
202807  |"NAME TASV J2352+665"               
204525  |"Gaia DR3 525946443646335104"       
204525  |"NAME TOA V14"                      
204974  |"Gaia DR3 513235711275995392"       
204974  |"NAME Q 1991/014"                   
205023  |"Gaia DR3 525306424801385728"       
205023  |"NAME TOA V9"                       
205053  |"Gaia DR3 524846519704520576"       
205053  |"NAME Q 1994/030"                   
205548  |"Gaia DR3 524677469790488960"       
205548  |"NAME CAS GAMMA-1"                  
205548  |"NAME Cas gam-1"                    
205571  |"Gaia DR3 512781539949346816"       
205571  |"NAME IPHAS PN-1"                   
205571  |"NAME Principes de Asturias Nebula" 
205738  |"Gaia DR3 511974502720839040"       
205738  |"HIP   8886"                        
